TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-03-06 17:27:26.862,0.5578459180800003,0.6028313233999997,-0.3537759623599998,1.7999571670000003,0.6181402099000001,0.2877900877999998,-0.3663222179999998,1.2791947695000006,1.034018825,0.3139739386299999,0.060388794894,0.9737282289999982,0.7995932666000001,0.7454115332999999,-0.055673856949599976,0.7719696242999997,0.534758508,0.25771803803,-0.29282289636000003,0.17190946898999993
2024-03-06 17:27:26.887,0.2814466,0.8360594,0.30765596,0.8930074,1.083594,0.51585335,-0.011589845,0.35891315,1.3363515,0.77603817,-0.10134881,0.9670494,1.0238047,0.49903473,0.16711795,0.80759215,0.5568339,0.03190507,-0.2763346,0.16726512
2024-03-06 17:27:27.890,1.1832107,0.7498165,-0.07079626,0.8930074,1.2778548,0.38597032,-0.043076262,0.35891315,1.5042479,0.71924466,0.23391877,0.9670494,0.84916246,0.36773688,-0.19321258,0.80759215,0.5932348,0.117518626,-0.4145844,0.16726512
2024-03-06 17:27:28.897,0.9496171,0.7070919,-0.057073567,0.8930074,1.0877428,0.33634102,0.047905415,0.35891315,1.4159287,0.30295837,0.34366283,0.9670494,0.77923375,0.54120564,-0.035975683,0.80759215,0.56193703,-0.07367378,-0.3771167,0.16726512
2024-03-06 17:27:29.945,0.85784745,0.64505816,-0.0040377546,0.8930074,0.8414381,0.1232715,-0.07020608,0.35891315,0.9055523,0.3758847,0.31680632,0.9670494,0.792991,0.58956164,0.12172334,0.80759215,0.6578183,-0.0011885134,-0.40342504,0.16726512
2024-03-06 17:27:30.002,0.5578459180800003,0.6028313233999997,-0.3537759623599998,1.7999571670000003,0.6181402099000001,0.2877900877999998,-0.3663222179999998,1.2791947695000006,1.034018825,0.3139739386299999,0.060388794894,0.9737282289999982,0.7995932666000001,0.7454115332999999,-0.055673856949599976,0.7719696242999997,0.534758508,0.25771803803,-0.29282289636000003,0.17190946898999993
2024-03-06 17:27:30.947,0.85784745,0.28905874,-0.21495143,0.8930074,0.8414381,0.0997302,-0.031894177,0.35891315,0.9055523,0.39009112,-0.021266302,0.9670494,0.792991,0.50606745,0.055555683,0.80759215,0.6578183,-0.015114979,-0.59268534,0.16726512
2024-03-06 17:27:31.948,0.623019,0.38720626,-0.2305551,0.8930074,0.72946,0.21570401,-0.16607928,0.35891315,1.0176853,0.034178626,-0.07845677,0.9670494,1.003409,0.34551418,0.07887568,0.80759215,0.87769055,-0.13356075,-0.39953774,0.16726512
2024-03-06 17:27:32.953,0.7946663,0.570131,0.006152566,0.8930074,0.7110536,0.20813929,-0.48874685,0.35891315,1.3428855,0.34643978,0.19433847,0.9670494,0.91244894,0.37669933,-0.0261658,0.80759215,0.71411145,0.10197909,-0.37027425,0.16726512
2024-03-06 17:27:33.953,1.055893,0.5194021,-0.24226592,0.8930074,0.92334074,0.114652224,-0.6915241,0.35891315,1.342288,0.20884101,0.046830043,0.9670494,0.9150341,0.37774134,-0.042745978,0.80759215,0.53813565,0.064634316,-0.57214624,0.16726512
2024-03-06 17:27:34.955,1.1657932,0.40640515,-0.5078762,0.8930074,0.95844054,0.201997,-0.3956303,0.35891315,1.2380067,0.27334505,-0.08035233,0.9670494,0.83362126,0.3660534,-0.113853596,0.80759215,0.6360877,-0.11562066,-0.5430232,0.16726512
2024-03-06 17:27:35.956,0.38250512,0.16619271,-0.27020597,0.8930074,0.5393244,0.10307303,-0.19578253,0.35891315,1.1395822,0.42432603,-0.14168078,0.9670494,0.84000987,0.39403105,-0.0629106,0.80759215,0.7643931,-0.1219618,-0.36202577,0.16726512
2024-03-06 17:27:36.958,0.6333549,-0.053149547,-0.22744875,0.8930074,0.6272765,-0.050031032,-0.35861704,0.35891315,1.3522516,0.6539731,-0.029802088,0.9670494,0.87521386,0.4137036,-0.05181196,0.80759215,0.55649614,-0.01054153,-0.44582215,0.16726512
2024-03-06 17:27:37.960,0.73887676,0.31101492,-0.047321603,0.8930074,0.58248097,-0.07116463,-0.34459534,0.35891315,1.0350256,0.58298504,0.01081248,0.9670494,0.6160987,0.3597486,-0.07177441,0.80759215,0.7689618,0.1106611,-0.5330585,0.16726512
2024-03-06 17:27:38.939,0.5578459180800003,0.6028313233999997,-0.3537759623599998,1.7999571670000003,0.6181402099000001,0.2877900877999998,-0.3663222179999998,1.2791947695000006,1.034018825,0.3139739386299999,0.060388794894,0.9737282289999982,0.7995932666000001,0.7454115332999999,-0.055673856949599976,0.7719696242999997,0.534758508,0.25771803803,-0.29282289636000003,0.17190946898999993
2024-03-06 17:27:38.960,0.67378765,0.32041645,0.038677253,0.8930074,0.40887472,0.26419097,-0.22498643,0.35891315,0.5506847,0.19405346,0.0048944503,0.9670494,0.6217189,0.5138558,0.011248455,0.80759215,0.8736446,0.13588645,-0.28578925,0.16726512
