TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-03-06 17:16:44.521,0.6175509327200001,-0.019258220417000003,-0.3307217923899999,1.2866252763999997,0.4695158218100001,-0.2862047884299999,-0.4178094456999999,1.0884845473,0.7850386336999997,0.13404973534999998,0.0005344392180000018,1.1867350971000001,0.4507275933999999,0.225257104513,0.2016098000600001,0.9240813635000004,0.15922079371800002,-0.004244832472,0.04821064800100003,0.6385997303
2024-03-06 17:16:44.567,0.19949436,0.13760819,0.046958193,1.1486322,0.7585532,-0.34817535,-0.11348599,1.0699073,1.215089,0.33778772,0.29777932,1.597732,0.6101071,0.27381992,0.20303506,1.4816077,0.12826344,-0.03807632,-0.024363266,1.6013145
2024-03-06 17:16:44.761,0.6175509327200001,-0.019258220417000003,-0.3307217923899999,1.2866252763999997,0.4695158218100001,-0.2862047884299999,-0.4178094456999999,1.0884845473,0.7850386336999997,0.13404973534999998,0.0005344392180000018,1.1867350971000001,0.4507275933999999,0.225257104513,0.2016098000600001,0.9240813635000004,0.15922079371800002,-0.004244832472,0.04821064800100003,0.6385997303
2024-03-06 17:16:44.819,0.6175509327200001,-0.019258220417000003,-0.3307217923899999,1.2866252763999997,0.4695158218100001,-0.2862047884299999,-0.4178094456999999,1.0884845473,0.7850386336999997,0.13404973534999998,0.0005344392180000018,1.1867350971000001,0.4507275933999999,0.225257104513,0.2016098000600001,0.9240813635000004,0.15922079371800002,-0.004244832472,0.04821064800100003,0.6385997303
2024-03-06 17:16:45.569,1.1581254,-0.21740068,-0.13890459,1.1486322,1.1169411,-0.16703185,0.0013668936,1.0699073,1.5012212,0.33931834,0.45554173,1.597732,0.7192128,0.3548254,0.16870904,1.4816077,0.2359208,-0.03717682,-0.14981237,1.6013145
2024-03-06 17:16:46.571,1.2414187,0.16162749,-0.17216854,1.1486322,1.3088934,0.13694693,-0.18905918,1.0699073,1.5495232,0.23322614,0.13926421,1.597732,0.6285459,0.32015157,0.010753523,1.4816077,0.2659066,0.051084403,-0.04855212,1.6013145
2024-03-06 17:16:46.661,0.6175509327200001,-0.019258220417000003,-0.3307217923899999,1.2866252763999997,0.4695158218100001,-0.2862047884299999,-0.4178094456999999,1.0884845473,0.7850386336999997,0.13404973534999998,0.0005344392180000018,1.1867350971000001,0.4507275933999999,0.225257104513,0.2016098000600001,0.9240813635000004,0.15922079371800002,-0.004244832472,0.04821064800100003,0.6385997303
2024-03-06 17:16:47.204,0.6175509327200001,-0.019258220417000003,-0.3307217923899999,1.2866252763999997,0.4695158218100001,-0.2862047884299999,-0.4178094456999999,1.0884845473,0.7850386336999997,0.13404973534999998,0.0005344392180000018,1.1867350971000001,0.4507275933999999,0.225257104513,0.2016098000600001,0.9240813635000004,0.15922079371800002,-0.004244832472,0.04821064800100003,0.6385997303
2024-03-06 17:16:47.411,0.6175509327200001,-0.019258220417000003,-0.3307217923899999,1.2866252763999997,0.4695158218100001,-0.2862047884299999,-0.4178094456999999,1.0884845473,0.7850386336999997,0.13404973534999998,0.0005344392180000018,1.1867350971000001,0.4507275933999999,0.225257104513,0.2016098000600001,0.9240813635000004,0.15922079371800002,-0.004244832472,0.04821064800100003,0.6385997303
2024-03-06 17:16:47.585,0.97560656,-0.25597548,-0.20957585,1.1486322,1.0297482,-0.37068295,-0.11239033,1.0699073,0.8894894,0.068348475,0.2516438,1.597732,0.5338301,0.40014678,0.11572249,1.4816077,0.16820653,-0.008043889,0.038172677,1.6013145
