TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-03-06 18:08:02.050,0.4700100610500001,-2.926273799999992,0.22760295159,0.373713068475,0.3797978252,-3.0629148000000033,-0.079927734267,0.3772812930300001,0.6341815443000001,-2.711237200000007,0.0251424302004,0.6968833835999999,0.2481101473700001,-2.291312699999999,-0.028886736721000002,0.4884701293999999,-0.019596058130000003,-2.5541699999999996,-0.2809284465,0.17337024056
2024-03-06 18:08:02.095,1.4181755,-4.109224,0.52495646,1.3726158,1.0243388,-4.285273,-0.34110203,1.2742438,0.66721845,-3.7073934,-0.02565776,1.4815309,0.12044032,-3.5030162,-0.1292977,1.2591817,0.08640107,-3.7230136,-0.48044536,0.85884917
2024-03-06 18:08:03.104,1.2929776,-4.5517836,0.09933536,1.5181402,0.7787938,-3.948395,-0.24412051,1.416767,1.0708252,-3.6242857,0.072651885,1.4812587,0.4072059,-3.4193883,-0.10412807,1.2737167,0.161886,-3.6745515,-0.547158,0.9090564
2024-03-06 18:08:04.112,1.3486389,-4.007956,0.17276807,1.2721267,0.8744289,-3.967004,-0.20092252,1.0505404,0.69956136,-3.399169,-0.09516142,1.2569157,0.31526193,-3.416275,-0.14391577,1.257071,0.20670915,-3.5002444,-0.38837525,1.0609409
2024-03-06 18:08:04.690,0.4700100610500001,-2.926273799999992,0.22760295159,0.373713068475,0.3797978252,-3.0629148000000033,-0.079927734267,0.3772812930300001,0.6341815443000001,-2.711237200000007,0.0251424302004,0.6968833835999999,0.2481101473700001,-2.291312699999999,-0.028886736721000002,0.4884701293999999,-0.019596058130000003,-2.5541699999999996,-0.2809284465,0.17337024056
2024-03-06 18:08:05.114,1.478438,-4.0363636,0.22363761,1.4219629,1.0216999,-4.1289387,-0.23715748,1.2621917,0.5947846,-3.3952093,-0.27191016,1.2218763,0.38667002,-3.4504175,-0.0823938,1.3687097,0.25764424,-3.481029,-0.22928262,1.0141966
2024-03-06 18:08:05.814,0.4700100610500001,-2.926273799999992,0.22760295159,0.373713068475,0.3797978252,-3.0629148000000033,-0.079927734267,0.3772812930300001,0.6341815443000001,-2.711237200000007,0.0251424302004,0.6968833835999999,0.2481101473700001,-2.291312699999999,-0.028886736721000002,0.4884701293999999,-0.019596058130000003,-2.5541699999999996,-0.2809284465,0.17337024056
2024-03-06 18:08:06.117,1.478438,-4.287304,0.50012773,1.51126,1.0216999,-4.4199905,0.28228328,1.3260795,0.5947846,-3.7394938,0.41388315,1.2205067,0.38667002,-3.5613313,-0.33176824,1.3431271,0.25764424,-3.5676146,-0.56583464,0.9795725
2024-03-06 18:08:06.957,0.4700100610500001,-2.926273799999992,0.22760295159,0.373713068475,0.3797978252,-3.0629148000000033,-0.079927734267,0.3772812930300001,0.6341815443000001,-2.711237200000007,0.0251424302004,0.6968833835999999,0.2481101473700001,-2.291312699999999,-0.028886736721000002,0.4884701293999999,-0.019596058130000003,-2.5541699999999996,-0.2809284465,0.17337024056
2024-03-06 18:08:07.120,1.478438,-4.5094023,0.7127901,1.51126,1.0216999,-4.5525346,0.4211355,1.3260795,0.5947846,-3.7892318,0.48514766,1.2205067,0.38667002,-3.415097,-0.081699945,1.3431271,0.25764424,-3.6595693,-0.4819005,0.9795725
